,Customer_Name,Similar_Customer_1,Similar_Customer_2,Similar_Customer_3,Similar_Customer_4,Similar_Customer_5
6014,C_2426643,"('C_227099', 0.4495116482628878)","('C_1721262', 0.5726225546334756)","('C_1041586', 0.6151426848040853)","('C_2487877', 0.6285106936245687)","('C_1862199', 0.6385739090611715)"
6015,C_2427180,"('C_1258429', 0.41567889615603504)","('C_1015942', 0.44291398546884453)","('C_2314888', 0.5117545540805877)","('C_2389866', 0.6625270255981554)","('C_635217', 0.6783662395486616)"
6016,C_2427246,"('C_2005937', 0.6233902306915742)","('C_719961', 0.6499016829431319)","('C_947030', 0.6890136740545196)","('C_2151061', 0.6924994110156906)","('C_627786', 0.695409576698268)"
6017,C_2427313,"('C_933507', 0.7428619385496372)","('C_1992422', 0.7728218020483364)","('C_1180452', 0.7889126553225588)","('C_2258040', 0.8079656679520832)","('C_149171', 0.817443425341969)"
6018,C_2427327,"('C_670948', 0.5407393106570474)","('C_970932', 0.5794356297147614)","('C_881', 0.625336314013384)","('C_1081821', 0.6487778770301313)","('C_2191582', 0.6511160532521965)"
6019,C_2427692,"('C_2071574', 0.4806446422354147)","('C_530127', 0.6071678906979855)","('C_1963685', 0.6384411215529681)","('C_603876', 0.6713308386467952)","('C_883438', 0.6959192309298977)"
6020,C_2427886,"('C_2110154', 0.5843300439312753)","('C_810550', 0.6310929139890068)","('C_2061251', 0.6310929139890068)","('C_2257655', 0.6310929139890068)","('C_1715307', 0.6310929139890068)"
6021,C_2427905,"('C_1037599', 0.5917517095361369)","('C_1506835', 0.7113248654051871)","('C_839703', 0.7565677522199261)","('C_665664', 0.7958758547680684)","('C_1738495', 0.7962682969831656)"
6022,C_242838,"('C_2564978', 0.40708551999028075)","('C_295044', 0.5037012932772844)","('C_406057', 0.5057839575669172)","('C_2392621', 0.5617798220997874)","('C_1579173', 0.5709844086691656)"
6023,C_2428507,"('C_1641036', 0.6015564873939624)","('C_1983150', 0.6040612731484115)","('C_1203659', 0.6224090222743482)","('C_1715267', 0.6316983298164631)","('C_1714909', 0.6322987870607004)"
6024,C_2428601,"('C_2456059', 0.8324288698972877)","('C_2013863', 0.8548791443901839)","('C_810550', 0.8645212090447193)","('C_2061251', 0.8645212090447193)","('C_2279593', 0.8645212090447193)"
6025,C_2428896,"('C_1365372', 0.5208395122650442)","('C_331094', 0.5780734921553541)","('C_1297940', 0.6220355269907728)","('C_1131882', 0.6248740515666058)","('C_1972389', 0.6423977530596642)"
6026,C_2428972,"('C_1044706', 0.7403104738019498)","('C_720591', 0.7404245910414294)","('C_2342575', 0.7666965139042504)","('C_1792374', 0.7758263709727544)","('C_1317358', 0.7793662346153798)"
6027,C_2429133,"('C_1114926', 0.7817821097640076)","('C_1643843', 0.8123089766651964)","('C_2516964', 0.8198785058036098)","('C_1586526', 0.8405053461397977)","('C_2556203', 0.8481274087276564)"
6028,C_2429156,"('C_1952356', 0.4992494953972194)","('C_492210', 0.5005348548508948)","('C_1107824', 0.5400407744315022)","('C_2149454', 0.5993196733394721)","('C_525445', 0.6063730455518107)"
6029,C_2429212,"('C_1641387', 0.2507313507346447)","('C_2574114', 0.32942499116855295)","('C_1589218', 0.351596457452265)","('C_2081165', 0.36190657775668245)","('C_1864270', 0.3826741541587535)"
6030,C_242955,"('C_2232060', 0.4381387609253241)","('C_1675616', 0.4749078623192885)","('C_473920', 0.4917773870213985)","('C_736771', 0.5647841556368632)","('C_2110304', 0.6133005745127803)"
6031,C_2429953,"('C_2161002', 0.8278607204679601)","('C_927923', 0.8302460051751951)","('C_2278157', 0.8418508136830074)","('C_393596', 0.8426566869024789)","('C_507985', 0.8560915577472611)"
6032,C_2430207,"('C_274021', 0.3159424220922067)","('C_113526', 0.441469326480585)","('C_2095018', 0.4659140425110012)","('C_1334110', 0.5897295286353543)","('C_375092', 0.6343558443775164)"
6033,C_2430247,"('C_1584823', 0.6124940227952986)","('C_631743', 0.6248942140658491)","('C_277712', 0.6248942140658491)","('C_1498269', 0.6290179510397261)","('C_615850', 0.6460048781773335)"
6034,C_2430293,"('C_340290', 0.2188690744413725)","('C_1708284', 0.3873408124653883)","('C_477821', 0.42129664807402756)","('C_593376', 0.4595760844854804)","('C_684078', 0.48914434946053387)"
6035,C_2430540,"('C_87389', 0.6361592288764614)","('C_2005299', 0.7128694884045248)","('C_776584', 0.7175330273568252)","('C_2188958', 0.72236449487403)","('C_2372836', 0.7273971860695313)"
6036,C_2430627,"('C_851622', 0.683772233983162)","('C_2483930', 0.683772233983162)","('C_1800609', 0.683772233983162)","('C_1352311', 0.683772233983162)","('C_1729865', 0.7366802159495722)"
6037,C_2430748,"('C_251989', 0.6353041781914743)","('C_1158896', 0.7305292698147421)","('C_1058368', 0.7421211113287907)","('C_167893', 0.7421211113287907)","('C_807916', 0.7620024460769582)"
6038,C_2431066,"('C_408042', 0.646879886601454)","('C_866862', 0.6689660699455591)","('C_1211302', 0.7529500318324125)","('C_312104', 0.7603896084253036)","('C_1983029', 0.7635947252407103)"
6039,C_2431239,"('C_78146', 0.5527864045000421)","('C_2502331', 0.7849370360736757)","('C_2160610', 0.8127957829992971)","('C_9425', 0.8359138639701822)","('C_1556323', 0.8395958369562021)"
6040,C_2431272,"('C_2564978', 0.4165136289715231)","('C_295044', 0.5115930861951343)","('C_406057', 0.5175404403172648)","('C_1579173', 0.5579192310089572)","('C_2392621', 0.5687480911070729)"
6041,C_2431284,"('C_1477338', 0.40371520600005606)","('C_1463918', 0.4494028111897822)","('C_2229742', 0.4953696236916232)","('C_2408891', 0.5692944783534676)","('C_101880', 0.5791069401500115)"
6042,C_2431289,"('C_849759', 0.6127527170260094)","('C_1392804', 0.7258604632548225)","('C_629841', 0.7835179113952881)","('C_450741', 0.7862494134719694)","('C_1763503', 0.7885665722415067)"
6043,C_2432027,"('C_778464', 0.5886301914898785)","('C_86680', 0.6500728938881175)","('C_886638', 0.714694044461286)","('C_1934069', 0.7242653264333989)","('C_774283', 0.7382432134992386)"
6044,C_24324,"('C_1346057', 0.0)","('C_24324', 0.0)","('C_1267155', 0.0)","('C_999171', 0.050037882165498426)","('C_94761', 0.29289321881345254)"
6045,C_2432615,"('C_561520', 0.5644203467518547)","('C_940771', 0.5973176626497885)","('C_2400889', 0.614240548755514)","('C_1907550', 0.6321210378611586)","('C_628709', 0.6424466942885668)"
6046,C_2432696,"('C_2316263', 0.6482682148208632)","('C_833910', 0.6826657335079314)","('C_1943332', 0.6904463063954673)","('C_2031084', 0.7203263323735587)","('C_2506578', 0.7277770480376624)"
6047,C_2432771,"('C_556676', 0.6402077452361912)","('C_1627497', 0.7113248654051871)","('C_2522826', 0.7226499018873854)","('C_1374471', 0.7547136476076427)","('C_824367', 0.7724544305744687)"
6048,C_2432789,"('C_1733794', 0.04810458471529033)","('C_1956101', 0.04810458471529033)","('C_2559340', 0.3269082968717971)","('C_79087', 0.3269082968717971)","('C_1714391', 0.3269082968717971)"
6049,C_2433143,"('C_1001363', 0.4399884164872545)","('C_640952', 0.5391338720596484)","('C_412899', 0.5716038499012721)","('C_1962980', 0.6004253395088992)","('C_1368566', 0.6196497864687762)"
6050,C_2433349,"('C_1487763', 0.5447094524109881)","('C_113142', 0.6282568245648597)","('C_2221298', 0.7490824996102428)","('C_1667691', 0.7740726557777962)","('C_1271450', 0.8077011826905438)"
6051,C_2434078,"('C_2504911', 0.7317310967568638)","('C_2342575', 0.7463905511205542)","('C_479313', 0.8103052393353006)","('C_2181847', 0.8103052393353006)","('C_15982', 0.8182638952984563)"
6052,C_2434634,"('C_670948', 0.5251525555210173)","('C_970932', 0.5884450029754291)","('C_881', 0.6333623980869865)","('C_1081821', 0.641981034923105)","('C_1490577', 0.6422846508780635)"
6053,C_2435000,"('C_2531147', 0.7025910417420342)","('C_378893', 0.7262647886278262)","('C_2044897', 0.800718333582024)","('C_500274', 0.8305166330221518)","('C_1458978', 0.8331685090335752)"
6054,C_2435259,"('C_2559565', 1.0)","('C_2559340', 1.0)","('C_2559660', 1.0)","('C_2560824', 1.0)","('C_2561348', 1.0)"
6055,C_2435488,"('C_2415715', 0.5896078268609678)","('C_1018383', 0.7441591403732675)","('C_70787', 0.7526813455539225)","('C_987697', 0.7550510257216821)","('C_1991035', 0.7623701809096808)"
6056,C_2435763,"('C_507388', 0.5272237513681963)","('C_307414', 0.8347530066841635)","('C_2367179', 0.8780314966128465)","('C_2300884', 0.8941918158492259)","('C_415264', 0.895725574620667)"
6057,C_2435837,"('C_502296', 0.5917517095361369)","('C_461424', 0.5917517095361369)","('C_203457', 0.7052978180577653)","('C_2424418', 0.7763241316612527)","('C_1875132', 0.7958758547680684)"
6058,C_2436594,"('C_751023', 0.5536866181718869)","('C_492386', 0.5813849327113568)","('C_2356804', 0.5940741436608964)","('C_1827667', 0.6067486071782945)","('C_2061764', 0.6252060407467721)"
6059,C_243717,"('C_2407011', 0.4837639491347653)","('C_419080', 0.503909634296875)","('C_1732513', 0.5464053340812081)","('C_1327802', 0.6184641599978049)","('C_241752', 0.6295274748981778)"
6060,C_243781,"('C_2516965', 0.3660791167330716)","('C_1229773', 0.42449701995481437)","('C_1730712', 0.5109165124364666)","('C_1357237', 0.5598328116408577)","('C_487458', 0.5886963040854816)"
6061,C_2437840,"('C_1679794', 0.5000000000000001)","('C_240669', 0.5000000000000001)","('C_626361', 0.6220355269907728)","('C_449102', 0.673944341624311)","('C_269354', 0.6837722339831621)"
6062,C_2437942,"('C_1963685', 0.5289956062263461)","('C_530127', 0.5617385720863853)","('C_324240', 0.696244176156109)","('C_2018294', 0.7193757628594404)","('C_415364', 0.723021854862859)"
6063,C_2437955,"('C_1009314', 0.7132491301524573)","('C_2427180', 0.7143938282687861)","('C_938655', 0.7259616713983457)","('C_1258429', 0.7452797004006143)","('C_1015942', 0.7571521624146295)"
6064,C_2437989,"('C_2559660', 1.0)","('C_2559565', 1.0)","('C_2560245', 1.0)","('C_256134', 1.0)","('C_255946', 1.0)"
6065,C_2438441,"('C_1340777', 0.7831657879480497)","('C_386053', 0.7867992836443896)","('C_1249895', 0.8195130457242041)","('C_690109', 0.8259223440443022)","('C_366506', 0.8259223440443022)"
6066,C_2438574,"('C_186422', 0.3939084732686736)","('C_2080772', 0.5051283406946064)","('C_1888475', 0.5051283406946064)","('C_220908', 0.531136161356061)","('C_1222417', 0.5714285714285714)"
6067,C_2438685,"('C_2158742', 0.7402801761444819)","('C_2221000', 0.8048854823285421)","('C_837474', 0.8163503513431876)","('C_1290589', 0.8163503513431876)","('C_1850860', 0.8163503513431876)"
6068,C_2438744,"('C_144356', 0.6618296552669953)","('C_617101', 0.676144324825104)","('C_957178', 0.7092572248694498)","('C_727719', 0.7161695623500401)","('C_1068177', 0.7268916683974721)"
6069,C_2438774,"('C_855460', 0.6224659910699526)","('C_1135827', 0.6228978187878673)","('C_1291066', 0.6721337025752312)","('C_785928', 0.674592263274068)","('C_1874417', 0.6763241645702025)"
6070,C_2439011,"('C_2351579', 0.7682076476417226)","('C_118147', 0.7682076476417226)","('C_851622', 0.7682076476417226)","('C_1553254', 0.7682076476417226)","('C_2483930', 0.7682076476417226)"
6071,C_243916,"('C_1650740', 0.5846101442795347)","('C_1341003', 0.60305730352112)","('C_1673943', 0.6070849924440516)","('C_1786017', 0.6129409833642148)","('C_1889383', 0.633992791302658)"
6072,C_2439340,"('C_2549918', 0.7757782248721428)","('C_631743', 0.7847712852467341)","('C_277712', 0.7847712852467341)","('C_2581657', 0.7902926250752774)","('C_416465', 0.7930659250567103)"
6073,C_2440032,"('C_322870', 0.1518999707875609)","('C_2473187', 0.2689353261367031)","('C_1069470', 0.36817970826323754)","('C_449102', 0.4849785470066251)","('C_289356', 0.5562880862514834)"
6074,C_2440360,"('C_1340426', 0.6515891720156822)","('C_1878420', 0.6651505507511746)","('C_1998768', 0.6878999327623059)","('C_1113835', 0.69698928673712)","('C_2543093', 0.7021323593735554)"
6075,C_2440468,"('C_2452180', 0.7418011102528389)","('C_1207545', 0.7461702732118591)","('C_1619060', 0.7538170180413346)","('C_1762507', 0.757125125184019)","('C_2568550', 0.7624048310978504)"
6076,C_2440527,"('C_1459194', 0.07152330911474081)","('C_653661', 0.6209509782105482)","('C_2138339', 0.6225525186221075)","('C_553369', 0.6446150780984911)","('C_1637731', 0.7314187467658858)"
6077,C_2440708,"('C_1431998', 0.4891752740657699)","('C_238588', 0.4940414633218817)","('C_1745799', 0.5690934855241503)","('C_1076817', 0.582764244414987)","('C_376439', 0.6413804747162788)"
6078,C_2440806,"('C_2135590', 0.47005101601180843)","('C_1504633', 0.5656484957883317)","('C_1396786', 0.5746976757160378)","('C_1617933', 0.6262221804630375)","('C_2377677', 0.6545542712378298)"
6079,C_2440960,"('C_2342575', 0.6552641136367217)","('C_1170277', 0.6982863022450918)","('C_1512403', 0.7287602329546611)","('C_1818579', 0.7560275811157838)","('C_1021751', 0.7568828955562839)"
6080,C_2441327,"('C_611336', 0.6385514652686441)","('C_297459', 0.6905946518054525)","('C_1883264', 0.6912976947089595)","('C_232880', 0.7256565686701208)","('C_1797126', 0.7473715910783995)"
6081,C_2441665,"('C_2454716', 0.7399354442900358)","('C_1385570', 0.848104480882186)","('C_493640', 0.8542669708648188)","('C_1767593', 0.8594882863940798)","('C_534426', 0.921104782466697)"
6082,C_2441813,"('C_2246410', 0.29289321881345254)","('C_33521', 0.3094080747845117)","('C_551194', 0.4219306778645868)","('C_2030021', 0.45788389029474574)","('C_2202116', 0.5000000000000001)"
6083,C_2441875,"('C_2395905', 0.7886304859075582)","('C_2445269', 0.8105238322117032)","('C_661191', 0.8134321319711639)","('C_454080', 0.8146166726281938)","('C_1619341', 0.8328880288423515)"
6084,C_2442100,"('C_1890173', 0.8651600275073515)","('C_452743', 0.8666079612515835)","('C_2425498', 0.8704143719078814)","('C_473762', 0.8817347295434556)","('C_676198', 0.8881617336051306)"
6085,C_244240,"('C_2187973', 0.49469877091723913)","('C_1171285', 0.5558128764920696)","('C_224383', 0.5558128764920696)","('C_961745', 0.5588355273525947)","('C_840546', 0.5786070947189257)"
6086,C_2442401,"('C_812557', 0.8195809051980241)","('C_2342575', 0.8234504196977623)","('C_2563035', 0.8237455796661595)","('C_390044', 0.8237455796661595)","('C_2161082', 0.8296084205076844)"
6087,C_2442432,"('C_336276', 0.6693180274301458)","('C_1679102', 0.6727216683759563)","('C_1007584', 0.75)","('C_1297395', 0.75)","('C_2218597', 0.75)"
6088,C_244244,"('C_122947', 0.5604724667153813)","('C_855460', 0.5736449460106127)","('C_2119005', 0.5939818565469972)","('C_1874417', 0.6344678226980571)","('C_1448353', 0.6395892409743054)"
6089,C_2442456,"('C_851622', 0.5917517095361369)","('C_1352311', 0.5917517095361369)","('C_2483930', 0.5917517095361369)","('C_1729865', 0.6600556205485866)","('C_799312', 0.7113248654051871)"
6090,C_244247,"('C_1544637', 0.4216635176914034)","('C_2156008', 0.5959341243565738)","('C_2342153', 0.6170704249653443)","('C_81632', 0.7093610189633076)","('C_291734', 0.7115626015775381)"
6091,C_2442481,"('C_1109862', 0.7276208026297172)","('C_1510580', 0.7331557093872361)","('C_1120714', 0.7653587422918026)","('C_1929495', 0.7884972284984336)","('C_735468', 0.7884972284984336)"
6092,C_2442862,"('C_2320469', 0.6592434770078046)","('C_1250440', 0.6863141189850097)","('C_828138', 0.6931100105701786)","('C_410412', 0.7029487441150233)","('C_1475616', 0.7274295206889898)"
6093,C_2442867,"('C_2391040', 0.0813695756507492)","('C_305545', 0.2667830471575915)","('C_240586', 0.38757971710049954)","('C_1194694', 0.5782511727322653)","('C_576479', 0.5891759849911195)"
6094,C_2442927,"('C_1235815', 0.5104592290373846)","('C_2567530', 0.5121818641506466)","('C_1593936', 0.5183132172110548)","('C_2453364', 0.558701288971298)","('C_2204813', 0.5855473041973611)"
6095,C_2443104,"('C_2265494', 0.6315250339169789)","('C_1931969', 0.6392559034109803)","('C_184635', 0.6573330717449857)","('C_1437618', 0.6729332794550658)","('C_1576838', 0.6933251781532489)"
6096,C_2443256,"('C_903644', 0.42984072908502413)","('C_1540157', 0.5193129703546614)","('C_584360', 0.5308102441986882)","('C_89493', 0.568021055185038)","('C_1130239', 0.5716143043033426)"
6097,C_2443564,"('C_489563', 0.6464466094067263)","('C_1145477', 0.7928250289029987)","('C_2354998', 0.7966986499840409)","('C_1557335', 0.7996856604799346)","('C_92579', 0.8110177634953863)"
6098,C_2444701,"('C_1733794', 0.5527864045000421)","('C_949258', 0.5527864045000421)","('C_1956101', 0.5527864045000421)","('C_2432789', 0.5742994287905994)","('C_2559340', 0.6837722339831621)"
6099,C_2444924,"('C_855759', 0.44462863049473833)","('C_397354', 0.47731900907178404)","('C_839034', 0.5108506452497779)","('C_2232060', 0.5195259033249442)","('C_1675616', 0.5509688994762956)"
6100,C_2445184,"('C_631743', 0.5612178324630954)","('C_277712', 0.5612178324630954)","('C_615850', 0.5859121541833334)","('C_1458438', 0.5859486542631535)","('C_2037332', 0.5866339941762408)"
6101,C_2445269,"('C_2395905', 0.5219085562662426)","('C_454080', 0.5806860653112327)","('C_661191', 0.6199376600183578)","('C_2314', 0.7164637978613331)","('C_1356051', 0.7196351221093255)"
6102,C_2445360,"('C_685713', 0.5686288892502485)","('C_2323710', 0.5801835225422968)","('C_1526695', 0.6348516283298893)","('C_1829247', 0.6464466094067263)","('C_485178', 0.6464466094067263)"
6103,C_2445382,"('C_166945', 0.5780346556455263)","('C_2473747', 0.586098707020475)","('C_324700', 0.6164385289073604)","('C_1844729', 0.6220355269907728)","('C_1670790', 0.6371215905489016)"
6104,C_2445432,"('C_2165147', 0.740311717804242)","('C_551194', 0.7543200667656019)","('C_2030021', 0.7695104514450919)","('C_1505482', 0.7746092810939638)","('C_2254702', 0.7746092810939638)"
6105,C_244587,"('C_70276', 0.7817821097640076)","('C_1829586', 0.7817821097640076)","('C_1367531', 0.7817821097640076)","('C_401790', 0.8091786559416808)","('C_874775', 0.8456966500379081)"
6106,C_2446046,"('C_806348', 0.7434704003805391)","('C_2550424', 0.7457138587255655)","('C_1114300', 0.7681204170412494)","('C_1609051', 0.7700832546673837)","('C_1626735', 0.7754188277845164)"
6107,C_2446145,"('C_93595', 0.3924101257077136)","('C_1152679', 0.5180772734528527)","('C_29288', 0.5617312832542909)","('C_380095', 0.569992296041498)","('C_283113', 0.6135060241595015)"
6108,C_2446803,"('C_2221000', 0.7394627259167375)","('C_2504574', 0.7402904037310116)","('C_983941', 0.7737426962434927)","('C_1936893', 0.7836126750608889)","('C_617765', 0.7848634505753218)"
6109,C_2446851,"('C_269342', 0.6625050266144862)","('C_1388491', 0.66627317772833)","('C_367426', 0.6800528447292312)","('C_421680', 0.7350653874237838)","('C_1026324', 0.750722013128855)"
